locality_symbol,valid_votes,Right,Center_Left,Haredi,Arab,Other,total_main_blocks,Right_pct,Center_Left_pct,Haredi_pct,Arab_pct,Other_raw_pct,election_locality_name,target_election,year
4501,669,162.0,214.0,183.0,96.0,14.0,655.0,24.732824427480914,32.671755725190835,27.938931297709924,14.656488549618322,2.092675635276532,עגר,Knesset_23,2020
892,375,244.0,63.0,61.0,0.0,7.0,368.0,66.30434782608695,17.119565217391305,16.57608695652174,0.0,1.866666666666667,עבדון,Knesset_23,2020
376,514,36.0,469.0,5.0,3.0,1.0,513.0,7.017543859649122,91.42300194931774,0.9746588693957114,0.5847953216374269,0.19455252918287938,עברון,Knesset_23,2020
794,242,163.0,27.0,49.0,1.0,2.0,240.0,67.91666666666667,11.25,20.416666666666668,0.4166666666666667,0.8264462809917356,עגור,Knesset_23,2020
1199,1109,303.0,797.0,9.0,0.0,0.0,1109.0,27.321911632100992,71.86654643823263,0.8115419296663661,0.0,0.0,עדי,Knesset_23,2020
2035,235,54.0,176.0,1.0,3.0,1.0,234.0,23.076923076923077,75.21367521367522,0.4273504273504274,1.282051282051282,0.425531914893617,עדנים,Knesset_23,2020
826,288,174.0,10.0,104.0,0.0,0.0,288.0,60.416666666666664,3.4722222222222223,36.11111111111111,0.0,0.0,עוזה,Knesset_23,2020
528,1279,2.0,44.0,7.0,1223.0,3.0,1276.0,0.1567398119122257,3.4482758620689653,0.54858934169279,95.84639498432603,0.23455824863174357,עוזייר,Knesset_23,2020
737,571,149.0,404.0,14.0,1.0,3.0,568.0,26.23239436619718,71.12676056338029,2.464788732394366,0.17605633802816903,0.5253940455341506,עולש,Knesset_23,2020
666,4666,1740.0,2812.0,49.0,56.0,9.0,4657.0,37.36310929783122,60.38222031350655,1.05217951470904,1.2024908739531888,0.19288469781397344,עומר,Knesset_23,2020
810,298,100.0,187.0,4.0,5.0,2.0,296.0,33.78378378378378,63.17567567567568,1.3513513513513513,1.6891891891891893,0.6711409395973155,עופר,Knesset_23,2020
3617,1426,1332.0,26.0,41.0,0.0,27.0,1399.0,95.2108649035025,1.858470335954253,2.9306647605432454,0.0,1.8934081346423561,עופרה,Knesset_23,2020
32,362,151.0,18.0,193.0,0.0,0.0,362.0,41.71270718232044,4.972375690607735,53.31491712707182,0.0,0.0,עוצם,Knesset_23,2020
957,174,0.0,5.0,0.0,168.0,1.0,173.0,0.0,2.8901734104046244,0.0,97.10982658959537,0.5747126436781609,עוקבי בנו עוקבה,Knesset_23,2020
1149,483,200.0,248.0,32.0,0.0,3.0,480.0,41.66666666666667,51.66666666666667,6.666666666666667,0.0,0.6211180124223602,עזר,Knesset_23,2020
837,499,383.0,54.0,58.0,0.0,4.0,495.0,77.37373737373737,10.909090909090908,11.717171717171718,0.0,0.8016032064128256,עזריאל,Knesset_23,2020
711,640,467.0,110.0,62.0,0.0,1.0,639.0,73.0829420970266,17.214397496087635,9.702660406885759,0.0,0.15625,עזריה,Knesset_23,2020
817,744,530.0,145.0,66.0,0.0,3.0,741.0,71.52496626180836,19.568151147098515,8.906882591093117,0.0,0.4032258064516129,עזריקם,Knesset_23,2020
969,31,1.0,0.0,0.0,30.0,0.0,31.0,3.225806451612903,0.0,0.0,96.7741935483871,0.0,עטאוונה שבט,Knesset_23,2020
3658,237,220.0,2.0,6.0,0.0,9.0,228.0,96.49122807017544,0.8771929824561403,2.631578947368421,0.0,3.79746835443038,עטרת,Knesset_23,2020
1175,172,33.0,138.0,0.0,0.0,1.0,171.0,19.298245614035086,80.7017543859649,0.0,0.0,0.5813953488372093,עידן,Knesset_23,2020
530,2912,167.0,426.0,29.0,2281.0,9.0,2903.0,5.752669652084051,14.674474681364105,0.9989665862900448,78.5738890802618,0.3090659340659341,עיילבון,Knesset_23,2020
156,50,22.0,27.0,0.0,1.0,0.0,50.0,44.0,54.0,0.0,2.0,0.0,עיינות,Knesset_23,2020
511,3281,13.0,18.0,4.0,3220.0,26.0,3255.0,0.39938556067588327,0.5529953917050692,0.1228878648233487,98.9247311827957,0.7924413288631514,עילוט,Knesset_23,2020
687,546,105.0,432.0,3.0,5.0,1.0,545.0,19.26605504587156,79.26605504587157,0.5504587155963303,0.9174311926605505,0.18315018315018314,עין איילה,Knesset_23,2020
546,343,125.0,192.0,0.0,24.0,2.0,341.0,36.65689149560117,56.30498533724341,0.0,7.038123167155426,0.5830903790087464,עין אלאסד,Knesset_23,2020
273,322,51.0,267.0,0.0,1.0,3.0,319.0,15.987460815047022,83.69905956112854,0.0,0.3134796238244514,0.9316770186335404,עין גב,Knesset_23,2020
2042,313,46.0,260.0,2.0,5.0,0.0,313.0,14.696485623003195,83.06709265175719,0.6389776357827476,1.5974440894568689,0.0,עין גדי,Knesset_23,2020
436,566,57.0,504.0,0.0,4.0,1.0,565.0,10.08849557522124,89.20353982300885,0.0,0.7079646017699115,0.17667844522968199,עין דור,Knesset_23,2020
1240,537,145.0,384.0,5.0,0.0,3.0,534.0,27.153558052434455,71.91011235955057,0.9363295880149813,0.0,0.5586592178770949,עין הבשור,Knesset_23,2020
74,350,29.0,310.0,2.0,9.0,0.0,350.0,8.285714285714285,88.57142857142857,0.5714285714285714,2.571428571428571,0.0,עין הוד,Knesset_23,2020
167,543,20.0,517.0,1.0,5.0,0.0,543.0,3.683241252302026,95.21178637200737,0.1841620626151013,0.9208103130755065,0.0,עין החורש,Knesset_23,2020
289,543,25.0,515.0,1.0,1.0,1.0,542.0,4.612546125461255,95.01845018450184,0.18450184501845018,0.18450184501845018,0.1841620626151013,עין המפרץ,Knesset_23,2020
383,331,253.0,68.0,5.0,2.0,3.0,328.0,77.13414634146342,20.73170731707317,1.524390243902439,0.6097560975609756,0.906344410876133,עין הנציב,Knesset_23,2020
367,471,333.0,110.0,24.0,0.0,4.0,467.0,71.30620985010707,23.554603854389722,5.139186295503212,0.0,0.8492569002123143,עין העמק,Knesset_23,2020
270,527,37.0,484.0,4.0,2.0,0.0,527.0,7.020872865275142,91.84060721062619,0.7590132827324478,0.3795066413662239,0.0,עין השופט,Knesset_23,2020
676,186,32.0,150.0,1.0,3.0,0.0,186.0,17.20430107526882,80.64516129032258,0.5376344086021506,1.6129032258064515,0.0,עין השלושה,Knesset_23,2020
157,845,95.0,741.0,5.0,4.0,0.0,845.0,11.242603550295858,87.6923076923077,0.591715976331361,0.4733727810650888,0.0,עין ורד,Knesset_23,2020
4503,187,48.0,138.0,0.0,0.0,1.0,186.0,25.806451612903224,74.19354838709677,0.0,0.0,0.53475935828877,עין זיוון,Knesset_23,2020
1320,137,0.0,1.0,0.0,136.0,0.0,137.0,0.0,0.7299270072992701,0.0,99.27007299270073,0.0,עין חוד,Knesset_23,2020
89,376,38.0,336.0,1.0,1.0,0.0,376.0,10.106382978723403,89.36170212765957,0.26595744680851063,0.26595744680851063,0.0,עין חרוד איחוד,Knesset_23,2020
82,496,63.0,425.0,4.0,0.0,4.0,492.0,12.804878048780488,86.3821138211382,0.8130081300813009,0.0,0.8064516129032258,עין חרוד מאוחד,Knesset_23,2020
806,386,33.0,347.0,0.0,6.0,0.0,386.0,8.549222797927461,89.89637305699482,0.0,1.5544041450777202,0.0,עין יהב,Knesset_23,2020
813,562,342.0,170.0,46.0,1.0,3.0,559.0,61.18067978533095,30.41144901610018,8.228980322003578,0.17889087656529518,0.5338078291814947,עין יעקב,Knesset_23,2020
426,405,50.0,352.0,2.0,1.0,0.0,405.0,12.345679012345679,86.91358024691358,0.49382716049382713,0.24691358024691357,0.0,עין כרמל,Knesset_23,2020
532,6575,43.0,54.0,13.0,6428.0,37.0,6538.0,0.6576934842459468,0.8259406546344448,0.19883756500458857,98.31752829611501,0.5627376425855513,עין מאהל,Knesset_23,2020
521,937,31.0,89.0,3.0,802.0,12.0,925.0,3.3513513513513513,9.621621621621621,0.3243243243243243,86.70270270270271,1.2806830309498398,עין נקובא,Knesset_23,2020
223,319,31.0,283.0,2.0,3.0,0.0,319.0,9.717868338557993,88.71473354231975,0.6269592476489028,0.9404388714733543,0.0,עין עירון,Knesset_23,2020
622,357,259.0,85.0,11.0,0.0,2.0,355.0,72.95774647887325,23.943661971830984,3.0985915492957745,0.0,0.5602240896358543,עין צורים,Knesset_23,2020
4502,16,8.0,8.0,0.0,0.0,0.0,16.0,50.0,50.0,0.0,0.0,0.0,עין קנייא,Knesset_23,2020
514,360,10.0,39.0,3.0,308.0,0.0,360.0,2.7777777777777777,10.833333333333334,0.8333333333333334,85.55555555555556,0.0,עין ראפה,Knesset_23,2020
139,427,30.0,389.0,2.0,2.0,4.0,423.0,7.092198581560284,91.96217494089835,0.4728132387706856,0.4728132387706856,0.936768149882904,עין שמר,Knesset_23,2020
880,814,315.0,453.0,43.0,1.0,2.0,812.0,38.793103448275865,55.78817733990148,5.295566502463054,0.12315270935960591,0.2457002457002457,עין שריד,Knesset_23,2020
1251,95,36.0,59.0,0.0,0.0,0.0,95.0,37.89473684210527,62.10526315789474,0.0,0.0,0.0,עין תמר,Knesset_23,2020
871,474,48.0,422.0,0.0,2.0,2.0,472.0,10.16949152542373,89.40677966101694,0.0,0.423728813559322,0.42194092827004215,עינת,Knesset_23,2020
7600,26354,13663.0,2685.0,2058.0,7805.0,143.0,26211.0,52.126969592919004,10.243790774865515,7.851665331349434,29.77757430086605,0.5426121271913182,עכו,Knesset_23,2020
1146,265,214.0,48.0,2.0,0.0,1.0,264.0,81.06060606060606,18.181818181818183,0.7575757575757576,0.0,0.37735849056603776,עלומים,Knesset_23,2020
3765,1654,1455.0,18.0,156.0,1.0,24.0,1630.0,89.2638036809816,1.1042944785276074,9.570552147239264,0.06134969325153375,1.4510278113663846,עלי,Knesset_23,2020
3727,1356,1262.0,43.0,33.0,1.0,17.0,1339.0,94.24943988050785,3.2113517550410755,2.4645257654966395,0.07468259895444362,1.2536873156342183,עלי זהב,Knesset_23,2020
688,452,373.0,14.0,60.0,0.0,5.0,447.0,83.44519015659955,3.131991051454139,13.422818791946309,0.0,1.1061946902654867,עלמה,Knesset_23,2020
3715,740,588.0,132.0,10.0,3.0,7.0,733.0,80.21828103683492,18.00818553888131,1.364256480218281,0.4092769440654843,0.945945945945946,עלמון,Knesset_23,2020
1212,95,17.0,73.0,1.0,3.0,1.0,94.0,18.085106382978726,77.6595744680851,1.0638297872340425,3.1914893617021276,1.0526315789473684,עמוקה,Knesset_23,2020
3824,66,48.0,1.0,12.0,0.0,5.0,61.0,78.68852459016394,1.639344262295082,19.672131147540984,0.0,7.575757575757576,עמיחי,Knesset_23,2020
779,448,221.0,212.0,14.0,1.0,0.0,448.0,49.330357142857146,47.32142857142857,3.125,0.2232142857142857,0.0,עמינדב,Knesset_23,2020
385,266,22.0,242.0,1.0,1.0,0.0,266.0,8.270676691729323,90.97744360902256,0.37593984962406013,0.37593984962406013,0.0,עמיעד,Knesset_23,2020
318,139,74.0,42.0,23.0,0.0,0.0,139.0,53.23741007194245,30.215827338129497,16.546762589928058,0.0,0.0,עמיעוז,Knesset_23,2020
773,394,96.0,290.0,3.0,5.0,0.0,394.0,24.36548223350254,73.60406091370558,0.7614213197969544,1.2690355329949239,0.0,עמיקם,Knesset_23,2020
319,348,29.0,316.0,0.0,3.0,0.0,348.0,8.333333333333332,90.80459770114942,0.0,0.8620689655172413,0.0,עמיר,Knesset_23,2020
3660,1657,213.0,7.0,1379.0,0.0,58.0,1599.0,13.320825515947469,0.4377736085053158,86.24140087554721,0.0,3.500301750150875,עמנואל,Knesset_23,2020
708,446,330.0,54.0,58.0,0.0,4.0,442.0,74.6606334841629,12.217194570135746,13.122171945701359,0.0,0.8968609865470852,עמקה,Knesset_23,2020
3712,428,342.0,3.0,61.0,0.0,22.0,406.0,84.23645320197043,0.7389162561576355,15.024630541871922,0.0,5.14018691588785,ענב,Knesset_23,2020
534,5096,565.0,2921.0,17.0,1557.0,36.0,5060.0,11.16600790513834,57.72727272727273,0.3359683794466403,30.770750988142293,0.7064364207221351,עספיא,Knesset_23,2020
7700,26244,17532.0,5241.0,3189.0,63.0,219.0,26025.0,67.36599423631124,20.13832853025937,12.253602305475503,0.2420749279538905,0.8344764517604023,עפולה,Knesset_23,2020
3778,1069,870.0,119.0,73.0,0.0,7.0,1062.0,81.92090395480226,11.20527306967985,6.87382297551789,0.0,0.6548175865294669,עץ אפרים,Knesset_23,2020
917,663,63.0,587.0,3.0,9.0,1.0,662.0,9.516616314199396,88.67069486404834,0.4531722054380665,1.3595166163141994,0.1508295625942685,עצמון שגב,Knesset_23,2020
531,12031,26.0,58.0,13.0,11899.0,35.0,11996.0,0.21673891297099035,0.4834944981660554,0.10836945648549517,99.19139713237746,0.29091513589892776,עראבה,Knesset_23,2020
1246,545,38.0,111.0,17.0,378.0,1.0,544.0,6.985294117647059,20.40441176470588,3.125,69.48529411764706,0.1834862385321101,עראמשה,Knesset_23,2020
1335,279,123.0,32.0,3.0,103.0,18.0,261.0,47.12643678160919,12.260536398467432,1.1494252873563218,39.46360153256705,6.451612903225806,ערב אל נעים,Knesset_23,2020
2560,12682,5626.0,3448.0,3364.0,165.0,79.0,12603.0,44.640165040069824,27.358565420931523,26.692057446639687,1.3092120923589623,0.622930137202334,ערד,Knesset_23,2020
593,543,168.0,364.0,9.0,1.0,1.0,542.0,30.996309963099634,67.15867158671587,1.6605166051660518,0.18450184501845018,0.1841620626151013,ערוגות,Knesset_23,2020
637,9081,25.0,54.0,13.0,8960.0,29.0,9052.0,0.2761820592134335,0.5965532479010163,0.14361467079098542,98.98365002209457,0.31934808941746506,ערערה,Knesset_23,2020
1192,5087,16.0,155.0,7.0,4871.0,38.0,5049.0,0.31689443454149335,3.069914834620717,0.13864131511190336,96.47454941572589,0.7470021623746805,ערערהבנגב,Knesset_23,2020
591,699,132.0,560.0,6.0,1.0,0.0,699.0,18.88412017167382,80.11444921316166,0.8583690987124464,0.14306151645207438,0.0,עשרת,Knesset_23,2020
53,4246,1942.0,2024.0,234.0,28.0,18.0,4228.0,45.931882686849576,47.87133396404919,5.534531693472091,0.6622516556291391,0.4239284032030146,עתלית,Knesset_23,2020
3748,346,308.0,6.0,22.0,0.0,10.0,336.0,91.66666666666666,1.7857142857142856,6.547619047619048,0.0,2.8901734104046244,עתניאל,Knesset_23,2020
1151,259,23.0,235.0,0.0,1.0,0.0,259.0,8.880308880308881,90.73359073359073,0.0,0.3861003861003861,0.0,פארן,Knesset_23,2020
3768,933,862.0,6.0,53.0,0.0,12.0,921.0,93.59391965255158,0.6514657980456027,5.754614549402823,0.0,1.2861736334405145,פדואל,Knesset_23,2020
750,247,173.0,39.0,31.0,0.0,4.0,243.0,71.19341563786008,16.049382716049383,12.757201646090536,0.0,1.6194331983805668,פדויים,Knesset_23,2020
838,464,316.0,112.0,33.0,0.0,3.0,461.0,68.54663774403471,24.295010845986983,7.158351409978309,0.0,0.646551724137931,פדיה,Knesset_23,2020
1104,183,133.0,31.0,15.0,0.0,4.0,179.0,74.30167597765363,17.318435754189945,8.379888268156424,0.0,2.185792349726776,פוריה  כפר עבודה,Knesset_23,2020
1105,705,529.0,115.0,53.0,0.0,8.0,697.0,75.89670014347202,16.49928263988522,7.604017216642754,0.0,1.1347517730496455,פוריה  נווה עובד,Knesset_23,2020
1313,571,344.0,182.0,25.0,14.0,6.0,565.0,60.88495575221239,32.21238938053098,4.424778761061947,2.47787610619469,1.0507880910683012,פוריה עילית,Knesset_23,2020
537,5188,25.0,71.0,68.0,5002.0,22.0,5166.0,0.4839334107626791,1.3743708865660085,1.316298877274487,96.82539682539682,0.4240555127216654,פוריידיס,Knesset_23,2020
767,670,460.0,49.0,148.0,1.0,12.0,658.0,69.90881458966565,7.446808510638298,22.492401215805472,0.1519756838905775,1.791044776119403,פורת,Knesset_23,2020
749,536,314.0,62.0,158.0,0.0,2.0,534.0,58.80149812734082,11.610486891385769,29.588014981273407,0.0,0.3731343283582089,פטיש,Knesset_23,2020
597,442,56.0,381.0,4.0,0.0,1.0,441.0,12.698412698412698,86.39455782312925,0.9070294784580499,0.0,0.22624434389140274,פלמחים,Knesset_23,2020
3723,173,122.0,4.0,40.0,0.0,7.0,166.0,73.49397590361446,2.4096385542168677,24.096385542168676,0.0,4.046242774566474,פני חבר,Knesset_23,2020
3659,842,759.0,8.0,66.0,0.0,9.0,833.0,91.11644657863145,0.9603841536614646,7.923169267707082,0.0,1.0688836104513064,פסגות,Knesset_23,2020
535,1596,168.0,149.0,3.0,1269.0,7.0,1589.0,10.572687224669604,9.376966645689112,0.18879798615481436,79.86154814348647,0.43859649122807015,פסוטה,Knesset_23,2020
2059,304,166.0,54.0,82.0,0.0,2.0,302.0,54.966887417218544,17.880794701986755,27.1523178807947,0.0,0.6578947368421052,פעמי תשז,Knesset_23,2020
3615,186,108.0,77.0,0.0,0.0,1.0,185.0,58.37837837837838,41.62162162162162,0.0,0.0,0.5376344086021506,פצאל,Knesset_23,2020
536,2944,1018.0,917.0,52.0,942.0,15.0,2929.0,34.75588938204165,31.307613519972687,1.7753499487879822,32.161147149197674,0.5095108695652174,פקיעין בוקייעה,Knesset_23,2020
281,269,164.0,22.0,82.0,0.0,1.0,268.0,61.19402985074627,8.208955223880597,30.597014925373134,0.0,0.37174721189591076,פקיעין חדשה,Knesset_23,2020
7800,21758,9141.0,11119.0,1265.0,163.0,70.0,21688.0,42.14773146440428,51.26798229435633,5.8327185540391,0.7515676872002951,0.32172074639213166,פרדס חנהכרכור,Knesset_23,2020
171,3773,1327.0,2309.0,117.0,6.0,14.0,3759.0,35.301942005852624,61.425911146581534,3.1125299281723864,0.1596169193934557,0.3710575139146568,פרדסיה,Knesset_23,2020
599,312,53.0,255.0,0.0,2.0,2.0,310.0,17.096774193548388,82.25806451612904,0.0,0.6451612903225806,0.641025641025641,פרוד,Knesset_23,2020
2053,215,155.0,41.0,13.0,0.0,6.0,209.0,74.16267942583733,19.617224880382775,6.220095693779904,0.0,2.7906976744186047,פרזון,Knesset_23,2020
1231,110,72.0,37.0,1.0,0.0,0.0,110.0,65.45454545454545,33.63636363636363,0.9090909090909091,0.0,0.0,פרי גן,Knesset_23,2020
7900,131489,70853.0,42515.0,17151.0,191.0,779.0,130710.0,54.20625812868182,32.52620304490858,13.121413816846452,0.14612500956315508,0.5924449953988546,פתח תקווה,Knesset_23,2020
839,478,288.0,153.0,34.0,0.0,3.0,475.0,60.631578947368425,32.21052631578947,7.157894736842104,0.0,0.6276150627615062,פתחיה,Knesset_23,2020
413,271,44.0,221.0,2.0,3.0,1.0,270.0,16.296296296296298,81.85185185185185,0.7407407407407408,1.1111111111111112,0.36900369003690037,צאלים,Knesset_23,2020
1180,198,25.0,172.0,0.0,1.0,0.0,198.0,12.626262626262626,86.86868686868688,0.0,0.5050505050505051,0.0,צביה,Knesset_23,2020
1213,136,14.0,116.0,1.0,4.0,1.0,135.0,10.37037037037037,85.92592592592592,0.7407407407407408,2.9629629629629632,0.7352941176470588,צבעון,Knesset_23,2020
465,390,35.0,351.0,1.0,2.0,1.0,389.0,8.997429305912597,90.23136246786633,0.2570694087403599,0.5141388174807198,0.2564102564102564,צובה,Knesset_23,2020
1136,304,168.0,117.0,18.0,1.0,0.0,304.0,55.26315789473685,38.48684210526316,5.921052631578947,0.3289473684210526,0.0,צוחר,Knesset_23,2020
3791,1149,869.0,196.0,59.0,0.0,25.0,1124.0,77.31316725978647,17.437722419928825,5.249110320284697,0.0,2.175805047867711,צופים,Knesset_23,2020
198,597,72.0,515.0,3.0,7.0,0.0,597.0,12.060301507537687,86.26465661641541,0.5025125628140703,1.1725293132328307,0.0,צופית,Knesset_23,2020
1150,267,39.0,225.0,0.0,3.0,0.0,267.0,14.606741573033707,84.26966292134831,0.0,1.1235955056179776,0.0,צופר,Knesset_23,2020
1102,119,23.0,93.0,3.0,0.0,0.0,119.0,19.327731092436977,78.15126050420169,2.5210084033613445,0.0,0.0,צוקי ים,Knesset_23,2020
1262,138,19.0,116.0,0.0,2.0,1.0,137.0,13.86861313868613,84.67153284671532,0.0,1.4598540145985401,0.7246376811594203,צוקים,Knesset_23,2020
1113,4515,2274.0,2101.0,88.0,33.0,19.0,4496.0,50.57829181494662,46.730427046263344,1.9572953736654803,0.7339857651245552,0.4208194905869324,צור הדסה,Knesset_23,2020
1345,2880,836.0,1987.0,44.0,7.0,6.0,2874.0,29.0883785664579,69.13709116214335,1.5309672929714684,0.2435629784272791,0.20833333333333334,צור יצחק,Knesset_23,2020
276,1432,272.0,1140.0,10.0,5.0,5.0,1427.0,19.06096706377015,79.88787666433076,0.7007708479327259,0.35038542396636296,0.34916201117318435,צור משה,Knesset_23,2020
1148,164,64.0,97.0,0.0,2.0,1.0,163.0,39.263803680981596,59.50920245398773,0.0,1.2269938650306749,0.6097560975609756,צור נתן,Knesset_23,2020
774,214,144.0,51.0,16.0,1.0,2.0,212.0,67.9245283018868,24.056603773584907,7.547169811320755,0.4716981132075472,0.9345794392523363,צוריאל,Knesset_23,2020
1221,557,116.0,435.0,5.0,0.0,1.0,556.0,20.863309352517987,78.23741007194245,0.8992805755395683,0.0,0.17953321364452424,צורית,Knesset_23,2020
613,482,108.0,366.0,3.0,4.0,1.0,481.0,22.453222453222455,76.0914760914761,0.6237006237006237,0.8316008316008316,0.2074688796680498,ציפורי,Knesset_23,2020
796,515,369.0,103.0,36.0,0.0,7.0,508.0,72.63779527559055,20.275590551181104,7.086614173228346,0.0,1.3592233009708738,צלפון,Knesset_23,2020
636,739,1.0,2.0,0.0,734.0,2.0,737.0,0.13568521031207598,0.27137042062415195,0.0,99.59294436906377,0.2706359945872801,צנדלה,Knesset_23,2020
594,409,324.0,34.0,40.0,0.0,11.0,398.0,81.4070351758794,8.542713567839195,10.050251256281408,0.0,2.689486552567237,צפריה,Knesset_23,2020
1079,205,89.0,93.0,17.0,6.0,0.0,205.0,43.41463414634146,45.36585365853659,8.292682926829269,2.9268292682926833,0.0,צפרירים,Knesset_23,2020
8000,14622,7580.0,1021.0,5536.0,243.0,242.0,14380.0,52.71210013908206,7.100139082058414,38.497913769123784,1.689847009735744,1.6550403501572972,צפת,Knesset_23,2020
612,512,256.0,191.0,57.0,3.0,5.0,507.0,50.4930966469428,37.67258382642998,11.242603550295858,0.591715976331361,0.9765625,צרופה,Knesset_23,2020
567,552,29.0,483.0,2.0,38.0,0.0,552.0,5.253623188405797,87.5,0.36231884057971014,6.884057971014493,0.0,צרעה,Knesset_23,2020
1234,427,2.0,4.0,3.0,406.0,12.0,415.0,0.48192771084337355,0.9638554216867471,0.7228915662650602,97.83132530120481,2.810304449648712,קבועה שבט,Knesset_23,2020
334,433,259.0,170.0,3.0,1.0,0.0,433.0,59.815242494226325,39.260969976905315,0.6928406466512702,0.23094688221709006,0.0,קבוצת יבנה,Knesset_23,2020
3557,2083,1888.0,34.0,110.0,0.0,51.0,2032.0,92.91338582677166,1.673228346456693,5.413385826771654,0.0,2.4483917426788286,קדומים,Knesset_23,2020
195,11691,3887.0,7060.0,666.0,29.0,49.0,11642.0,33.38773406631163,60.64250128843841,5.720666552138807,0.24909809311114928,0.4191258232828672,קדימהצורן,Knesset_23,2020
4025,282,89.0,192.0,1.0,0.0,0.0,282.0,31.560283687943265,68.08510638297872,0.3546099290780142,0.0,0.0,קדמת צבי,Knesset_23,2020
3781,724,566.0,118.0,37.0,0.0,3.0,721.0,78.50208044382802,16.36615811373093,5.131761442441054,0.0,0.4143646408839779,קדר,Knesset_23,2020
615,876,127.0,736.0,6.0,3.0,4.0,872.0,14.564220183486237,84.40366972477065,0.6880733944954129,0.34403669724770647,0.45662100456621,קדרון,Knesset_23,2020
1211,138,16.0,120.0,0.0,1.0,1.0,137.0,11.678832116788321,87.59124087591242,0.0,0.7299270072992701,0.7246376811594203,קדרים,Knesset_23,2020
964,381,1.0,13.0,1.0,362.0,4.0,377.0,0.2652519893899204,3.4482758620689653,0.2652519893899204,96.02122015915118,1.0498687664041995,קודייראת אצאנעשבט,Knesset_23,2020
972,117,21.0,2.0,0.0,93.0,1.0,116.0,18.103448275862068,1.7241379310344827,0.0,80.17241379310344,0.8547008547008548,קוואעין שבט,Knesset_23,2020
766,183,3.0,0.0,180.0,0.0,0.0,183.0,1.639344262295082,0.0,98.36065573770492,0.0,0.0,קוממיות,Knesset_23,2020
1179,465,61.0,400.0,1.0,2.0,1.0,464.0,13.14655172413793,86.20689655172413,0.21551724137931033,0.43103448275862066,0.21505376344086022,קורנית,Knesset_23,2020
1052,225,32.0,181.0,1.0,10.0,1.0,224.0,14.285714285714285,80.80357142857143,0.4464285714285714,4.464285714285714,0.4444444444444444,קטורה,Knesset_23,2020
1167,3196,1104.0,2022.0,46.0,19.0,5.0,3191.0,34.597304920087744,63.36571607646506,1.4415543716703227,0.5954246317768724,0.15644555694618273,קיסריה,Knesset_23,2020
414,301,123.0,155.0,21.0,1.0,1.0,300.0,41.0,51.66666666666667,7.000000000000001,0.33333333333333337,0.33222591362126247,קלחים,Knesset_23,2020
3601,222,80.0,139.0,1.0,1.0,1.0,221.0,36.199095022624434,62.89592760180995,0.4524886877828055,0.4524886877828055,0.45045045045045046,קליה,Knesset_23,2020
638,10391,34.0,72.0,5.0,10245.0,35.0,10356.0,0.328312089609888,0.6952491309385863,0.04828118964851294,98.928157589803,0.336829948994322,קלנסווה,Knesset_23,2020
4024,141,51.0,88.0,2.0,0.0,0.0,141.0,36.17021276595745,62.4113475177305,1.4184397163120568,0.0,0.0,קלע,Knesset_23,2020
1243,1494,451.0,982.0,13.0,41.0,7.0,1487.0,30.329522528581037,66.0390047074647,0.8742434431741762,2.757229320780094,0.4685408299866131,קציר,Knesset_23,2020
1347,879,6.0,12.0,2.0,849.0,10.0,869.0,0.6904487917146145,1.380897583429229,0.23014959723820483,97.69850402761794,1.1376564277588168,קצר אסר,Knesset_23,2020
4100,3498,2384.0,866.0,176.0,7.0,65.0,3433.0,69.44363530439848,25.225750072822606,5.126711331197203,0.20390329158170697,1.8582046883933678,קצרין,Knesset_23,2020
2620,21447,7210.0,13285.0,784.0,82.0,86.0,21361.0,33.75310144656149,62.19278123683348,3.670240157296007,0.3838771593090211,0.4009884832377489,קרית אונו,Knesset_23,2020
3611,3268,2627.0,59.0,337.0,0.0,245.0,3023.0,86.9004300363877,1.9517036056897121,11.147866357922593,0.0,7.496940024479805,קרית ארבע,Knesset_23,2020
6800,31122,19915.0,7581.0,3417.0,28.0,181.0,30941.0,64.36443553860573,24.501470540706507,11.043599107979702,0.09049481270805726,0.5815821605295289,קרית אתא,Knesset_23,2020
9500,21882,11600.0,9166.0,977.0,25.0,114.0,21768.0,53.28923190003675,42.10768099963249,4.4882396177875785,0.11484748254318264,0.5209761447765286,קרית ביאליק,Knesset_23,2020
2630,28767,17662.0,4317.0,6577.0,11.0,200.0,28567.0,61.82658312038366,15.111842335562011,23.02306857562922,0.03850596842510589,0.6952410748427017,קרית גת,Knesset_23,2020
2300,9455,2185.0,6890.0,196.0,151.0,33.0,9422.0,23.190405434090426,73.12672468690299,2.080237741456166,1.6026321375504138,0.3490216816499207,קרית טבעון,Knesset_23,2020
9600,20828,14642.0,4955.0,1075.0,12.0,144.0,20684.0,70.78901566428158,23.955714561980272,5.197253916070393,0.05801585766776252,0.6913769925100826,קרית ים,Knesset_23,2020
1137,2559,203.0,13.0,2325.0,0.0,18.0,2541.0,7.988980716253444,0.5116096025186935,91.49940968122786,0.0,0.7033997655334115,קרית יערים,Knesset_23,2020
8200,24675,13337.0,10282.0,900.0,30.0,126.0,24549.0,54.32807853680395,41.88357977921708,3.666137113528046,0.12220457045093486,0.5106382978723404,קרית מוצקין,Knesset_23,2020
1034,11862,6983.0,1263.0,3370.0,6.0,240.0,11622.0,60.084322836000695,10.867320598864223,28.996730339012217,0.05162622612287042,2.0232675771370765,קרית מלאכי,Knesset_23,2020
