locality_symbol,שם יישוב,year,target_election,valid_votes,Other_raw_pct,Right_pct,Center_Left_pct,Haredi_pct,Arab_pct,אחוז עולי + מסך האוכלוסייה,אחוז מקבלי השלמת הכנסה מבין מקבלי קצבאות זקנה ושאירים,אחוז זכאים לתעודת בגרות מבין תלמידי כיתות יב,עובדי הוראה ממוצע שעות עבודה שבועיות לתלמיד,מספר ילדים שבגינם שולמו קצבאות במשפחות עם 5 ילדים ויותר,השכלה גבוהה אחוז בעלי תארים מישראל מתוך אוכלוסיית בני 55-35,"מקבלי קצבאות זקנה ושאירים סה""כ (סוף שנה)","אחוז המבוטחים בקופ""ח מתוך סך כל המבוטחים כללית",avg_monthly_wage,עובדי הוראה ממוצע תלמידים למורה,אחוז באוכלוסייה בסוף השנה בני 4-0,אחוז זכאים לתעודת בגרות שעמדו בדרישות הסף של האוניברסיטאות מבין תלמידי כיתות יב,"ריבוי טבעי ל-1,000 תושבים",אחוז באוכלוסייה בסוף השנה בני 44-30,גיל ממוצע של מקבלי דמי אבטלה (לא כולל חיילים),עובדי הוראה אחוז בעלי דרגת שכר תואר שני ומעלה,שיעור פריון כולל,"יחס תלות (ל-1,000 תושבים בלתי תלויים)","מקבלי גמלת הבטחת הכנסה (נפשות, במשך השנה)",עובדי הוראה ממוצע שעות עבודה לשבוע,אחוז באוכלוסייה בסוף השנה בני 9-5,מוסלמים (אחוזים מתוך האוכלוסייה הערבית),ערבים (אחוזים מתוך כלל אוכלוסיית הישראלים),יהודים ואחרים (אחוזים מתוך כלל אוכלוסיית הישראלים),ממוצע תלמידים לכיתה בבתי ספר יסודיים,type_Arab/Non-Jewish,type_Cities,type_Kibbutzim,type_Moshavim,type_other,type_Druze_Majority
4502,עין קנייא,2020,Knesset_23,16,0.0,50.0,50.0,0.0,0.0,0.0,55.78,95.45,,25,7.6,147,33.3,6181.984644913628,,7.9,75.0,14.16,20.57,36.31,,,735.0,109,,8.84,,100.0,,24.82,1,0,0,0,0,1
4502,עין קנייא,2021,Knesset_24,17,0.0,70.58823529411765,29.411764705882355,0.0,0.0,0.0,53.74,97.56,3.39,20,9.3,147,31.4,7656.5,9.57,8.15,58.54,16.24,21.18,37.0,55.81,,722.0,95,31.0,8.29,,100.0,,23.0,1,0,0,0,0,1
4502,עין קנייא,2022,Knesset_25,31,0.0,38.70967741935484,54.83870967741935,6.451612903225806,0.0,,57.79,97.3,3.1,15,9.89,154,30.6,8065.92,10.41,8.1,64.86,12.84,21.23,40.39,57.5,,696.0,96,31.48,7.7,,100.0,,21.91,1,0,0,0,0,1
46,יבנאל,2019,Knesset_21,1675,2.8656716417910446,38.72157344806392,22.49539028887523,38.59864781807007,0.1843884449907805,,6.29,54.93,3.23,789,15.85,302,50.1,7167.92,11.59,,36.62,,,39.0,16.51,,,270,36.0,,,,,17.34,0,1,0,0,0,0
46,יבנאל,2019,Knesset_22,1782,5.274971941638609,29.44312796208531,22.57109004739337,47.80805687203792,0.1777251184834123,,6.29,54.93,3.23,789,15.85,302,50.1,7167.92,11.59,,36.62,,,39.0,16.51,,,270,36.0,,,,,17.34,0,1,0,0,0,0
46,יבנאל,2020,Knesset_23,1727,1.7371163867979156,31.113730111962283,20.153211549793756,48.556275780789626,0.1767825574543312,5.4,7.3,52.46,4.26,788,15.9,315,51.0,7261.868486352358,8.6,11.75,31.15,17.49,15.44,36.86,33.08,,1315.0,313,36.1,13.57,,,100.0,19.45,0,1,0,0,0,0
46,יבנאל,2021,Knesset_24,1683,0.7130124777183601,34.88928785158588,18.192698982645123,46.79832435667265,0.1196888090963494,5.13,8.51,42.11,3.18,796,16.91,329,51.4,7742.52,9.54,11.78,15.79,22.1,15.63,37.0,20.88,,1301.0,308,37.0,13.4,,,100.0,21.13,0,1,0,0,0,0
46,יבנאל,2022,Knesset_25,1872,1.4423076923076923,33.82113821138211,18.102981029810294,47.64227642276423,0.4336043360433604,5.6,8.84,36.46,3.2,793,18.61,362,52.6,8148.71,11.01,11.2,22.92,21.36,15.24,35.84,24.24,,1300.0,213,34.17,13.3,,,99.9,20.11,0,1,0,0,0,0
466,בית דגן,2019,Knesset_21,3813,3.776553894571204,64.51349141455437,29.02698282910875,6.405014990460615,0.0545107658762605,5.7,5.99,85.84,0.9,79,26.05,785,51.0,10489.59,33.28,6.9,79.65,8.83,18.84,41.0,37.25,,741.5,59,28.5,7.0,100.0,0.1,99.9,29.0,0,1,0,0,0,0
466,בית דגן,2019,Knesset_22,3840,4.166666666666666,57.14673913043479,33.09782608695652,9.67391304347826,0.0815217391304347,5.7,5.99,85.84,0.9,79,26.05,785,51.0,10489.59,33.28,6.9,79.65,8.83,18.84,41.0,37.25,,741.5,59,28.5,7.0,100.0,0.1,99.9,29.0,0,1,0,0,0,0
466,בית דגן,2020,Knesset_23,3813,0.6294256490952006,59.9366587490103,29.928741092636574,10.029031406703616,0.1055687516495117,4.6,6.82,85.96,2.14,107,26.3,806,50.7,10781.6814340589,13.66,6.66,74.56,6.45,16.44,39.54,28.3,,759.0,82,29.5,7.21,,,99.9,28.84,0,1,0,0,0,0
466,בית דגן,2021,Knesset_24,3731,1.50093808630394,64.40816326530611,27.26530612244898,8.244897959183675,0.0816326530612245,5.31,6.53,85.59,2.73,130,27.41,827,49.9,11907.64,11.2,7.57,75.42,9.24,17.05,41.0,40.68,,772.0,96,30.6,7.22,,,99.9,26.11,0,1,0,0,0,0
466,בית דגן,2022,Knesset_25,4174,1.317680881648299,59.480456421461525,30.80844865258558,9.68681718863802,0.0242777373148822,5.7,6.96,87.6,2.51,144,28.03,833,49.9,12531.12,11.84,7.6,75.21,8.02,17.61,39.69,45.0,,771.0,64,29.37,7.3,,,99.9,26.25,0,1,0,0,0,0
469,קריית עקרון,2019,Knesset_21,5719,3.0774610945969574,72.30741475735162,18.45570990438391,9.14667147753924,0.090203860725239,11.0,15.07,72.46,1.63,310,15.5,1440,71.7,8869.99,17.66,7.6,55.07,9.58,19.79,40.0,43.28,2.13,807.2,277,27.7,8.1,97.9,1.0,99.0,26.62,0,1,0,0,0,0
469,קריית עקרון,2019,Knesset_22,5734,5.057551447506104,63.041880969875095,23.383541513592945,13.372520205731082,0.2020573108008817,11.0,15.07,72.46,1.63,310,15.5,1440,71.7,8869.99,17.66,7.6,55.07,9.58,19.79,40.0,43.28,2.13,807.2,277,27.7,8.1,97.9,1.0,99.0,26.62,0,1,0,0,0,0
469,קריית עקרון,2020,Knesset_23,5864,0.9890859481582538,67.58525663107132,18.46365828453324,13.675508095074065,0.2755769893213917,11.5,14.09,77.93,2.83,362,16.4,1497,72.1,8787.631562352199,10.59,8.66,64.83,11.78,18.74,39.3,31.54,2.65,798.0,289,29.3,8.4,,,99.3,24.38,0,1,0,0,0,0
469,קריית עקרון,2021,Knesset_24,5496,1.291848617176128,71.72350230414747,16.57142857142857,11.44700460829493,0.2580645161290322,11.35,13.64,79.56,2.18,381,18.01,1532,71.9,9503.09,10.42,8.53,68.61,11.3,18.74,40.0,42.55,2.74,821.0,309,29.8,8.22,,,99.3,23.74,0,1,0,0,0,0
469,קריית עקרון,2022,Knesset_25,5889,1.545253863134658,69.28251121076234,17.885477750948603,12.538806484994824,0.2932045532942394,11.3,13.97,83.46,2.93,427,18.33,1568,71.8,9840.08,10.38,7.8,69.29,7.98,18.61,40.67,46.85,2.14,821.0,257,29.7,8.3,,,99.3,23.33,0,1,0,0,0,0
47,כפר תבור,2019,Knesset_21,2474,4.567502021018593,34.05336721728081,64.84540448962304,0.847098686997035,0.2541296060991105,,2.64,86.84,,60,52.48,493,78.1,12758.01,,,80.26,,,42.0,,,,,,,,,,25.71,0,1,0,0,0,0
47,כפר תבור,2019,Knesset_22,2432,1.2335526315789471,33.97169025811824,64.40466278101582,1.2073272273105746,0.4163197335553705,,2.64,86.84,,60,52.48,493,78.1,12758.01,,,80.26,,,42.0,,,,,,,,,,25.71,0,1,0,0,0,0
47,כפר תבור,2020,Knesset_23,2437,0.3693065244152647,36.03789126853377,62.0675453047776,1.3179571663920924,0.5766062602965404,5.4,2.11,83.15,2.65,54,54.6,522,78.7,13463.976485148514,11.31,6.91,78.65,11.02,16.36,38.86,35.58,,893.0,25,29.9,9.5,,,99.5,26.5,0,1,0,0,0,0
47,כפר תבור,2021,Knesset_24,2430,1.1934156378600824,40.73302790503956,57.64264889629322,1.2078300708038316,0.4164931278633902,5.24,2.38,86.08,0.29,49,55.56,546,78.8,14782.83,13.28,6.33,78.48,6.57,15.77,39.0,32.08,,900.0,25,31.2,9.13,,,99.4,26.19,0,1,0,0,0,0
47,כפר תבור,2022,Knesset_25,2453,2.4867509172441906,35.785953177257525,61.74749163879598,1.797658862876254,0.6688963210702341,5.2,2.42,79.12,2.44,38,57.55,578,79.1,16067.36,12.22,6.0,75.82,9.05,14.99,42.44,36.0,,917.0,13,29.52,8.7,,,99.3,26.5,0,1,0,0,0,0
472,אבו גוש,2019,Knesset_21,1843,1.410743353228432,13.153549807374793,37.86461199779857,1.7611447440836543,47.220693450742985,1.3,29.43,59.29,3.06,253,13.03,435,87.1,7294.03,9.91,8.5,37.17,13.24,22.46,40.0,33.33,,647.1,287,30.3,8.4,99.8,99.3,0.7,22.58,1,0,0,0,0,0
472,אבו גוש,2019,Knesset_22,2406,2.8678304239401498,5.6054771074026535,17.84338896020539,2.4390243902439024,74.11210954214805,1.3,29.43,59.29,3.06,253,13.03,435,87.1,7294.03,9.91,8.5,37.17,13.24,22.46,40.0,33.33,,647.1,287,30.3,8.4,99.8,99.3,0.7,22.58,1,0,0,0,0,0
472,אבו גוש,2020,Knesset_23,2682,0.7084265473527218,10.889973713856554,7.435223432219301,0.6759294029290274,80.99887345099512,0.3,29.76,67.2,3.89,240,14.1,467,87.1,7101.509881422925,7.82,10.18,43.2,18.62,20.11,36.21,45.9,,790.0,358,30.4,9.54,99.8,98.9,,23.26,1,0,0,0,0,0
472,אבו גוש,2021,Knesset_24,1947,0.667693888032871,25.180972078593587,7.652533609100311,0.8790072388831437,66.28748707342295,0.28,29.12,70.54,3.74,252,15.09,491,86.6,8651.88,8.23,9.82,48.21,18.79,20.24,37.0,39.52,,791.0,337,30.5,9.75,99.8,98.9,,22.83,1,0,0,0,0,0
472,אבו גוש,2022,Knesset_25,2769,0.6861682918020947,8.145454545454546,3.854545454545454,0.2545454545454546,87.74545454545455,0.2,30.71,73.47,3.75,252,16.1,521,86.6,9055.45,8.01,9.6,52.04,14.28,20.25,40.3,40.72,,776.0,255,29.89,9.2,99.9,99.0,,23.59,1,0,0,0,0,0
473,אבו סנאן,2019,Knesset_21,4763,2.897333613268948,18.44324324324324,20.756756756756754,1.4702702702702704,59.32972972972973,0.4,24.71,65.81,3.12,245,12.09,862,62.1,7071.17,10.11,8.0,52.56,10.2,21.06,38.0,32.08,1.8,660.8,717,31.2,7.9,54.6,99.9,0.1,25.52,1,0,0,0,0,0
473,אבו סנאן,2019,Knesset_22,5617,1.2284137439914544,11.04902667627974,17.033165104542178,4.16366258111031,67.75414563806777,0.4,24.71,65.81,3.12,245,12.09,862,62.1,7071.17,10.11,8.0,52.56,10.2,21.06,38.0,32.08,1.8,660.8,717,31.2,7.9,54.6,99.9,0.1,25.52,1,0,0,0,0,0
473,אבו סנאן,2020,Knesset_23,6037,0.6625807520291536,7.337001834250459,14.107053526763384,4.218776054694014,74.33716858429214,0.0,24.52,68.54,3.47,245,13.1,893,62.6,7229.767774699908,9.09,8.98,53.99,13.17,20.42,35.78,29.17,2.09,730.0,658,31.2,8.01,54.6,99.8,,24.81,1,0,0,0,0,0
473,אבו סנאן,2021,Knesset_24,5070,0.7297830374753451,24.29962249155573,5.20564275779853,10.590105304987086,59.90462944565865,0.03,22.51,81.25,3.52,225,13.54,955,62.9,8371.76,8.93,8.77,55.36,10.43,20.48,37.0,43.05,1.88,715.0,659,31.2,8.05,54.7,99.8,,24.91,1,0,0,0,0,0
473,אבו סנאן,2022,Knesset_25,5382,0.9104422147900408,14.513407087942998,12.7507969248078,0.2250140633789611,72.51078192387024,,25.13,79.46,3.41,242,14.37,999,63.8,8751.52,9.22,8.9,58.92,14.48,20.49,37.45,51.7,2.29,700.0,537,31.12,7.9,54.9,99.8,,24.43,1,0,0,0,0,0
478,אכסאל,2019,Knesset_21,4807,0.5616808820470147,1.778242677824268,7.594142259414226,0.0209205020920502,90.60669456066944,0.4,37.75,59.24,3.12,546,13.55,657,83.8,6840.92,9.81,9.1,50.0,16.85,18.74,42.0,31.9,2.56,785.0,695,30.4,9.0,100.0,99.9,0.1,27.46,1,0,0,0,0,0
478,אכסאל,2019,Knesset_22,5737,0.8541049328917553,0.8263009845288327,2.848101265822785,0.140646976090014,96.18495077355836,0.4,37.75,59.24,3.12,546,13.55,657,83.8,6840.92,9.81,9.1,50.0,16.85,18.74,42.0,31.9,2.56,785.0,695,30.4,9.0,100.0,99.9,0.1,27.46,1,0,0,0,0,0
478,אכסאל,2020,Knesset_23,6512,0.2457002457002457,0.5849753694581281,0.9236453201970444,0.1693349753694581,98.32204433497536,0.0,37.88,66.56,2.83,487,14.4,689,83.8,7333.383844339623,11.41,10.22,51.88,14.94,18.71,35.52,25.88,2.31,815.0,615,32.0,9.29,100.0,99.9,,27.08,1,0,0,0,0,0
478,אכסאל,2021,Knesset_24,4219,0.5214505807063285,5.527757922325471,2.192041934715273,0.0714796283059328,92.20872051465332,0.0,37.74,69.38,2.95,401,15.08,726,84.6,8572.46,10.81,9.9,54.06,16.55,18.63,37.0,45.4,2.53,799.0,704,31.7,9.43,100.0,99.9,,27.09,1,0,0,0,0,0
478,אכסאל,2022,Knesset_25,5212,0.5180353031465847,1.0028929604628736,1.5236258437801349,0.3085824493731919,97.1648987463838,,41.51,67.11,2.87,410,16.41,766,85.1,9030.59,10.98,9.3,47.37,13.65,18.75,38.44,50.89,2.1,778.0,590,31.3,9.6,100.0,99.9,,26.36,1,0,0,0,0,0
48,מנחמיה,2019,Knesset_21,609,5.090311986863712,63.66782006920416,33.910034602076124,2.422145328719723,0.0,,2.89,,,413,,415,84.3,10446.6,,,,,,39.0,,,,35,,,,,,,0,0,0,0,1,0
48,מנחמיה,2019,Knesset_22,591,5.414551607445008,56.35062611806798,37.38819320214669,5.903398926654741,0.3577817531305903,,2.89,,,413,,415,84.3,10446.6,,,,,,39.0,,,,35,,,,,,,0,0,0,0,1,0
48,מנחמיה,2020,Knesset_23,600,2.166666666666667,59.6252129471891,33.21976149914821,7.155025553662692,0.0,,2.83,,,426,,459,84.4,,,,,,,36.55,,,,45,,,,,,,0,0,0,0,1,0
48,מנחמיה,2021,Knesset_24,567,0.5291005291005291,65.95744680851064,29.25531914893617,4.609929078014184,0.1773049645390071,,3.42,,,400,,497,84.6,11607.51,,,,,,37.0,,,,36,,,,,,,0,0,0,0,1,0
48,מנחמיה,2022,Knesset_25,615,2.113821138211382,64.61794019933555,29.73421926910299,5.647840531561462,0.0,,3.82,,,385,,498,84.3,12491.19,,,,,,37.64,,,,18,,,,,,,0,0,0,0,1,0
480,בית ג'ן,2019,Knesset_21,4897,0.8168266285480906,8.214947498455837,88.59378217006383,1.6676961087090798,1.523574222771258,0.2,17.9,92.31,2.9,76,15.76,827,46.4,7593.13,11.54,7.8,82.05,10.42,24.39,38.0,42.26,1.6,637.8,373,32.8,7.7,0.1,100.0,,25.75,1,0,0,0,0,1
480,בית ג'ן,2019,Knesset_22,4499,0.5334518781951545,15.128491620111731,81.18435754189944,0.2234636871508379,3.4636871508379885,0.2,17.9,92.31,2.9,76,15.76,827,46.4,7593.13,11.54,7.8,82.05,10.42,24.39,38.0,42.26,1.6,637.8,373,32.8,7.7,0.1,100.0,,25.75,1,0,0,0,0,1
480,בית ג'ן,2020,Knesset_23,4277,0.4442366144493804,21.39502113668389,68.17754814466885,0.2818224518553311,10.14560826679192,0.0,18.52,95.83,3.04,71,16.3,891,46.2,7677.754355400697,10.84,7.87,79.17,14.74,22.08,35.33,30.43,2.11,652.0,388,32.1,7.7,0.1,100.0,,25.52,1,0,0,0,0,1
480,בית ג'ן,2021,Knesset_24,3399,0.7649308620182407,53.45389860658168,40.853839312185,0.9190631485324636,4.77319893270086,0.0,16.91,97.51,3.13,81,16.7,946,46.4,8018.88,10.75,7.88,73.13,12.84,22.17,36.0,51.82,2.03,650.0,396,32.7,7.57,0.1,100.0,,25.02,1,0,0,0,0,1
480,בית ג'ן,2022,Knesset_25,4832,1.179635761589404,14.848167539267015,81.78010471204189,0.1047120418848167,3.2670157068062826,,16.51,97.19,3.08,80,17.66,987,46.3,8432.95,10.9,7.7,79.78,12.37,22.32,39.1,53.97,1.89,642.0,279,32.78,7.6,0.1,100.0,,24.85,1,0,0,0,0,1
481,מגאר,2019,Knesset_21,7340,1.9073569482288828,7.916666666666666,40.33333333333333,7.5,44.25,0.1,27.52,76.59,3.03,354,13.24,1272,59.1,7065.69,10.76,8.2,59.55,13.95,22.12,38.0,40.31,2.21,669.4,1676,32.0,8.0,18.3,99.9,0.1,25.53,1,0,0,0,0,1
481,מגאר,2019,Knesset_22,8271,0.96723491718051,13.087535099499451,32.35258210230741,8.326211695763643,46.2336711024295,0.1,27.52,76.59,3.03,354,13.24,1272,59.1,7065.69,10.76,8.2,59.55,13.95,22.12,38.0,40.31,2.21,669.4,1676,32.0,8.0,18.3,99.9,0.1,25.53,1,0,0,0,0,1
481,מגאר,2020,Knesset_23,8623,0.6610228458773049,10.051365865047863,28.64814382442213,7.424702311463927,53.87578799906607,0.0,27.96,83.92,3.27,324,13.9,1334,59.0,7228.123997082422,9.86,8.86,63.82,13.28,21.75,35.71,35.98,2.1,685.0,1587,31.7,8.4,21.5,99.9,,25.2,1,0,0,0,0,1
481,מגאר,2021,Knesset_24,7054,0.6095832151970513,29.182712879760373,14.748252745685352,4.30751675937812,51.76151761517615,0.0,26.57,88.33,7.05,275,14.6,1404,59.8,8340.64,9.73,8.66,62.62,12.67,21.95,37.0,49.06,2.0,671.0,1619,31.4,8.37,21.7,99.9,,25.15,1,0,0,0,0,1
481,מגאר,2022,Knesset_25,7377,2.412904974922055,22.36421725239617,23.155993888040005,3.542158633143492,50.93763022642034,,26.22,90.05,3.27,223,15.7,1480,60.8,8627.39,9.93,8.7,68.32,14.91,22.32,38.35,54.51,2.2,665.0,1286,32.0,8.2,21.8,99.9,,25.21,1,0,0,0,0,1
482,בועיינה-נוג'ידאת,2019,Knesset_21,3282,4.235222425350396,2.4180719058224627,15.112949411390392,3.436207445116131,79.03277123767101,0.3,49.24,64.56,3.18,320,10.68,394,77.6,6057.05,10.6,9.2,45.63,17.83,22.03,39.0,37.65,2.54,734.1,413,33.0,9.6,99.9,99.9,0.1,23.88,1,0,0,0,0,0
482,בועיינה-נוג'ידאת,2019,Knesset_22,3926,1.6556291390728477,1.0101010101010102,11.473711473711472,0.6216006216006216,86.8945868945869,0.3,49.24,64.56,3.18,320,10.68,394,77.6,6057.05,10.6,9.2,45.63,17.83,22.03,39.0,37.65,2.54,734.1,413,33.0,9.6,99.9,99.9,0.1,23.88,1,0,0,0,0,0
482,בועיינה-נוג'ידאת,2020,Knesset_23,4297,0.3723528042820572,0.7474889044615743,5.419294557346414,0.233590282644242,93.59962625554778,0.0,50.0,71.43,3.2,297,11.2,398,73.5,6030.496676360615,10.33,10.08,50.0,17.16,20.39,35.76,25.67,2.43,808.0,426,32.9,10.19,99.9,99.9,,23.94,1,0,0,0,0,0
482,בועיינה-נוג'ידאת,2021,Knesset_24,3459,0.4914715235617231,3.7187681580476464,3.224869262056944,0.9296920395119116,92.12667054038349,0.01,48.82,78.64,3.24,244,11.96,422,71.9,7464.04,10.09,9.47,50.45,16.29,20.66,37.0,51.88,2.25,785.0,521,32.3,10.18,99.9,99.9,,24.06,1,0,0,0,0,0
482,בועיינה-נוג'ידאת,2022,Knesset_25,3924,0.3567787971457696,1.7902813299232736,2.3529411764705883,0.7161125319693095,95.14066496163684,,46.88,74.6,3.16,204,12.87,448,70.6,7947.66,10.29,9.3,52.91,15.86,20.84,38.69,56.2,2.29,767.0,348,32.21,10.1,99.9,99.9,,24.1,1,0,0,0,0,0
483,בענה,2019,Knesset_21,3944,0.7352941176470588,3.959131545338442,8.250319284802043,4.086845466155811,83.7037037037037,0.4,39.68,60.33,3.18,234,7.86,431,58.0,5702.54,10.54,7.8,48.91,13.38,18.56,37.0,42.86,,747.6,488,33.2,9.0,93.1,99.9,0.1,23.56,1,0,0,0,0,0
483,בענה,2019,Knesset_22,4158,1.5632515632515631,0.9528463229904716,1.856828731981432,0.4886391399951136,96.701685805033,0.4,39.68,60.33,3.18,234,7.86,431,58.0,5702.54,10.54,7.8,48.91,13.38,18.56,37.0,42.86,,747.6,488,33.2,9.0,93.1,99.9,0.1,23.56,1,0,0,0,0,0
483,בענה,2020,Knesset_23,4450,0.2247191011235955,0.5180180180180181,0.990990990990991,0.9234234234234232,97.56756756756756,0.1,38.51,52.74,3.37,217,8.4,444,61.1,5902.546353522867,9.93,8.66,40.8,12.13,19.16,35.91,34.1,,767.0,457,32.9,9.07,92.6,99.8,,22.93,1,0,0,0,0,0
483,בענה,2021,Knesset_24,3254,0.2765826674861708,2.403697996918336,2.2187981510015407,0.3389830508474576,95.03852080123266,0.04,36.6,60.48,3.47,210,9.45,459,61.3,7233.24,9.57,8.35,41.92,10.84,19.06,37.0,53.6,,739.0,481,32.6,8.92,92.6,99.8,,22.23,1,0,0,0,0,0
483,בענה,2022,Knesset_25,3748,0.5069370330843116,0.9117725931885224,1.4212925717350495,0.6436041834271923,97.02333065164925,,38.49,73.29,3.27,189,10.35,478,61.5,7498.82,10.03,7.9,49.69,11.88,19.1,39.52,59.43,,711.0,429,32.41,8.9,92.6,99.8,,21.61,1,0,0,0,0,0
485,ג'ולס,2019,Knesset_21,2549,6.865437426441742,27.46419545071609,69.03959561920809,2.9486099410278013,0.5475989890480202,0.2,12.0,71.3,2.92,10,19.55,425,73.7,8365.49,10.75,7.4,62.96,11.95,22.71,38.0,46.46,,558.7,138,31.0,7.3,0.3,100.0,,24.0,1,0,0,0,0,1
485,ג'ולס,2019,Knesset_22,2850,0.5964912280701754,27.003176844334625,71.09071655488881,1.4119308153900458,0.4941757853865161,0.2,12.0,71.3,2.92,10,19.55,425,73.7,8365.49,10.75,7.4,62.96,11.95,22.71,38.0,46.46,,558.7,138,31.0,7.3,0.3,100.0,,24.0,1,0,0,0,0,1
485,ג'ולס,2020,Knesset_23,2815,0.3552397868561279,25.7397504456328,59.89304812834224,11.229946524064172,3.1372549019607843,0.0,11.74,86.55,3.25,10,20.1,443,73.9,8335.255063105371,9.74,7.75,66.39,12.89,21.41,35.62,28.06,,628.0,127,31.2,6.9,0.4,100.0,,24.86,1,0,0,0,0,1
485,ג'ולס,2021,Knesset_24,2756,0.90711175616836,52.4350054924936,28.304650311241303,17.79567923837422,1.4646649578908826,0.0,10.87,84.26,3.45,15,21.71,469,73.7,8968.15,9.66,7.62,64.81,11.34,21.6,37.0,59.52,,608.0,129,32.7,7.0,0.4,100.0,,24.27,1,0,0,0,0,1
485,ג'ולס,2022,Knesset_25,2628,1.3318112633181125,48.09101426918628,45.50713459313536,3.702275356729657,2.699575780948708,,11.52,88.35,3.32,15,22.93,495,73.2,9432.55,9.55,7.6,66.99,10.3,21.88,39.48,64.57,,604.0,112,31.27,7.1,0.3,100.0,,24.73,1,0,0,0,0,1
487,ג'ש (גוש חלב),2019,Knesset_21,1135,3.3480176211453743,13.673655423883318,26.800364630811305,3.555150410209663,55.97082953509571,1.7,18.37,68.29,2.33,22,25.58,332,68.0,8899.89,14.48,6.6,63.41,7.82,18.59,38.0,37.5,,703.4,33,33.2,6.4,38.8,98.8,1.2,24.42,1,0,0,0,0,0
487,ג'ש (גוש חלב),2019,Knesset_22,1454,1.5818431911966988,23.13067784765898,12.57861635220126,0.5590496156533892,63.731656184486376,1.7,18.37,68.29,2.33,22,25.58,332,68.0,8899.89,14.48,6.6,63.41,7.82,18.59,38.0,37.5,,703.4,33,33.2,6.4,38.8,98.8,1.2,24.42,1,0,0,0,0,0
487,ג'ש (גוש חלב),2020,Knesset_23,1513,0.3304692663582287,14.6551724137931,10.809018567639257,0.3315649867374005,74.20424403183023,0.0,16.67,82.69,3.31,22,27.2,336,67.5,9375.867021276596,10.59,7.16,71.15,7.06,19.48,38.35,35.29,,694.0,42,34.6,7.07,36.7,99.7,,23.55,1,0,0,0,0,0
487,ג'ש (גוש חלב),2021,Knesset_24,1112,0.6294964028776978,14.027149321266968,19.366515837104075,0.0,66.60633484162895,0.06,17.25,85.96,3.2,16,27.62,342,67.7,10565.44,10.92,6.98,70.18,11.15,19.72,39.0,42.86,,702.0,41,34.5,6.79,37.1,99.7,,24.27,1,0,0,0,0,0
487,ג'ש (גוש חלב),2022,Knesset_25,1263,1.1084718923198733,3.362690152121697,21.29703763010408,0.4003202562049639,74.93995196156925,0.6,18.64,94.34,3.17,30,28.2,354,69.2,11076.71,10.49,6.5,71.7,7.85,19.28,44.51,45.61,,712.0,31,32.96,6.8,36.9,98.5,,24.73,1,0,0,0,0,0
489,דבורייה,2019,Knesset_21,3750,0.8533333333333334,2.5820333512641205,4.975793437331899,0.1075847229693383,92.33458848843463,0.5,29.24,59.36,2.47,274,16.21,595,72.5,7037.56,13.5,8.3,51.6,13.88,18.51,39.0,38.94,2.25,730.1,284,32.7,8.5,99.8,99.9,0.1,26.26,1,0,0,0,0,0
489,דבורייה,2019,Knesset_22,4466,1.343484102104792,1.1348161597821154,2.1107580571947344,0.226963231956423,96.52746255106672,0.5,29.24,59.36,2.47,274,16.21,595,72.5,7037.56,13.5,8.3,51.6,13.88,18.51,39.0,38.94,2.25,730.1,284,32.7,8.5,99.8,99.9,0.1,26.26,1,0,0,0,0,0
489,דבורייה,2020,Knesset_23,4906,0.2445984508764777,0.2860645688598283,1.0625255414793624,0.0408663669799754,98.61054352268084,0.0,28.86,64.47,2.58,223,17.9,634,69.6,7082.79301840258,12.94,9.66,58.33,15.29,17.2,36.05,25.26,2.45,818.0,253,32.7,9.05,99.8,99.9,,25.63,1,0,0,0,0,0
489,דבורייה,2021,Knesset_24,3452,0.2027809965237543,1.8867924528301887,1.9738751814223516,0.058055152394775,96.08127721335268,0.06,27.88,60.58,2.82,195,19.12,660,68.0,8396.95,12.05,9.47,49.79,14.82,17.57,37.0,55.5,2.5,803.0,276,33.3,8.82,99.8,99.9,,25.79,1,0,0,0,0,0
489,דבורייה,2022,Knesset_25,4206,0.5468378506894912,0.5259383217786278,1.7212526894573272,0.0956251494142959,97.65718383934974,0.1,31.07,63.16,2.85,160,20.28,692,68.8,8786.36,11.68,8.8,46.41,10.18,18.03,39.57,58.37,1.91,773.0,217,32.85,9.0,99.8,99.8,,25.35,1,0,0,0,0,0
490,דייר אל-אסד,2019,Knesset_21,5884,0.7307953772943576,3.1159048108200653,8.491696627289848,9.125149803115905,79.26724875877417,0.3,31.47,65.16,2.59,417,13.04,607,77.2,7697.75,13.22,8.6,55.2,15.53,19.39,41.0,37.04,2.42,765.6,465,33.7,9.5,99.9,100.0,,26.13,1,0,0,0,0,0
490,דייר אל-אסד,2019,Knesset_22,6213,7.999356188636729,0.5598320503848845,3.883834849545136,8.397480755773268,87.1588523442967,0.3,31.47,65.16,2.59,417,13.04,607,77.2,7697.75,13.22,8.6,55.2,15.53,19.39,41.0,37.04,2.42,765.6,465,33.7,9.5,99.9,100.0,,26.13,1,0,0,0,0,0
490,דייר אל-אסד,2020,Knesset_23,6857,0.2479218317048271,0.2339181286549707,2.8362573099415203,2.997076023391813,93.93274853801172,0.0,32.85,63.6,2.75,409,13.9,624,77.1,7965.050987720235,12.47,9.36,54.4,14.73,19.22,36.78,26.67,2.36,816.0,452,33.3,9.8,99.9,100.0,,27.06,1,0,0,0,0,0
